a0,r,rho,pressure_r,pressure_t,anisotropy
0.08,0.18262382234945293,0.0032711351556584303,-0.0010568654249817234,-0.0010470787043728568,9.786720608866541e-06
0.08,0.1925649849234816,0.0032790697841757034,-0.0010557712330707177,-0.001044893746215973,1.0877486854744736e-05
0.08,0.20170642174785422,0.0032867332589841085,-0.0010547142555667496,-0.0010427834450539514,1.193081051279821e-05
0.08,0.2126863492568954,0.003296402202464321,-0.0010533804261225236,-0.0010401208807000243,1.3259545422499323e-05
0.08,0.22278298663835405,0.003305739665039833,-0.001052092059973671,-0.0010375495819027443,1.454247807092658e-05
0.08,0.23491022097397948,0.003317519178223329,-0.0010504663732000816,-0.001034305783664234,1.616058953584753e-05
0.08,0.24606186905416627,0.0033288932775225122,-0.0010488962444942596,-0.001031173604901904,1.7722639592355604e-05
0.08,0.2594562937905848,0.0033432398625587627,-0.0010469152302206232,-0.0010272228384267607,1.9692391793862517e-05
0.08,0.2717731920019339,0.003357090338824054,-0.001045002136190723,-0.0010234086595049437,2.1593476685779264e-05
0.08,0.2865672175030764,0.003374557183206863,-0.0010425887136162677,-0.0010185985538077634,2.3990159808504313e-05
0.08,0.300171124338899,0.003391416533066294,-0.0010402583627053107,-0.001013955699590878,2.6302663114432688e-05
0.08,0.31651099669888033,0.003412672978538004,-0.0010373190166758687,-0.0010081018816733827,2.921713500248597e-05
0.08,0.3315363933549332,0.0034331849437583177,-0.0010344813309238962,-0.0010024530268939325,3.2028304029963666e-05
0.08,0.34958364011139254,0.0034590393727819773,-0.001030902749970683,-0.0009953328148842983,3.556993508638468e-05
0.08,0.36617905989751054,0.003483980576333723,-0.0010274486624461756,-0.0009884640223315185,3.898464011465718e-05
0.08,0.38611208680941295,0.0035154070551957056,-0.0010230937606377436,-0.0009798090849564912,4.328467568125247e-05
0.08,0.4044415834730845,0.003545712039160258,-0.0010188914399925325,-0.0009714629085800454,4.7428531412487115e-05
0.08,0.42645743814789255,0.0035838809373786797,-0.0010135946872438868,-0.0009609508333042057,5.2643853939681124e-05
0.08,0.446702207624866,0.0036206707082932716,-0.0010084851275835934,-0.0009508184608107833,5.766666677281009e-05
0.08,0.47101852742940326,0.0036669832796609628,-0.001002047125840202,-0.0009380632407588915,6.398388508131053e-05
